train_loss,val_loss,created_at
1.4052770466911295,1.3648234726307673,2020-04-25 08:34:47.652061
,,2020-04-25 08:34:47.676232
1.32015118471066,1.2453822360610285,2020-04-25 08:34:47.765385
,,2020-04-25 08:34:47.783371
1.3201863157481832,1.206770566286855,2020-04-25 08:34:47.871718
,,2020-04-25 08:34:47.889893
1.2375532228147783,1.1665440190480512,2020-04-25 08:34:47.978181
,,2020-04-25 08:34:47.996090
1.1949525006566848,1.127935254972523,2020-04-25 08:34:48.084555
,,2020-04-25 08:34:48.102653
1.1556040910169405,1.122071660277916,2020-04-25 08:34:48.191204
,,2020-04-25 08:34:48.209229
1.143952636587031,1.1198862591440355,2020-04-25 08:34:48.298445
,,2020-04-25 08:34:48.316801
1.1485260166577782,1.1389390329694091,2020-04-25 08:34:48.416269
,,2020-04-25 08:34:48.434997
1.1471364184027115,1.1523516006737595,2020-04-25 08:34:48.533372
,,2020-04-25 08:34:48.551333
1.0939145649776678,1.0979715433490482,2020-04-25 08:34:48.638395
,,2020-04-25 08:34:48.656527
1.1190836513997189,1.1243416949154479,2020-04-25 08:34:49.664449
,,2020-04-25 08:34:49.689619
1.1235105633392637,1.1402219395000657,2020-04-25 08:34:49.776433
,,2020-04-25 08:34:49.796961
1.1096312691648558,1.1380747511069826,2020-04-25 08:34:49.984412
,,2020-04-25 08:34:50.006733
1.1037260699017215,1.136940577206954,2020-04-25 08:34:50.110573
,,2020-04-25 08:34:50.134242
1.1003954777917495,1.1280268737466042,2020-04-25 08:34:50.240069
,,2020-04-25 08:34:50.261870
1.1386487256730304,1.1145403979197903,2020-04-25 08:34:50.355630
,,2020-04-25 08:34:50.375661
1.1070680599175915,1.097546538621643,2020-04-25 08:34:50.486478
,,2020-04-25 08:34:50.504622
1.1243354093673958,1.1284201557288562,2020-04-25 08:34:50.591648
,,2020-04-25 08:34:50.609828
1.1230891399725096,1.1149472039494874,2020-04-25 08:34:50.735450
,,2020-04-25 08:34:50.753819
1.0815346699381334,1.1126505738165675,2020-04-25 08:34:50.878667
,,2020-04-25 08:34:50.896743
1.140673001125752,1.1200121262041345,2020-04-25 08:34:51.892681
,,2020-04-25 08:34:51.917491
1.1201901089919064,1.099077772253275,2020-04-25 08:34:52.052256
,,2020-04-25 08:34:52.070536
1.1091558620103965,1.11471240394717,2020-04-25 08:34:52.157678
,,2020-04-25 08:34:52.176009
1.1401152437637283,1.1063723256817939,2020-04-25 08:34:52.263735
,,2020-04-25 08:34:52.281696
1.0851693934452709,1.1225683640308664,2020-04-25 08:34:52.369361
,,2020-04-25 08:34:52.387363
1.0909115895295582,1.1184721731779852,2020-04-25 08:34:52.474817
,,2020-04-25 08:34:52.492739
1.096931185036619,1.1131699038147358,2020-04-25 08:34:52.580956
,,2020-04-25 08:34:52.599336
1.1066304538614824,1.116810212972226,2020-04-25 08:34:52.687237
,,2020-04-25 08:34:52.705969
1.1104032737629308,1.1143575120439837,2020-04-25 08:34:52.793875
,,2020-04-25 08:34:52.812000
1.1180820225738368,1.116410868343882,2020-04-25 08:34:52.899094
,,2020-04-25 08:34:52.917070
1.109756490926496,1.135004536882911,2020-04-25 08:34:53.937800
,,2020-04-25 08:34:53.962023
1.1025860670748342,1.1167537681390032,2020-04-25 08:34:54.051092
,,2020-04-25 08:34:54.069142
1.142898936362482,1.0988171525819792,2020-04-25 08:34:54.158208
,,2020-04-25 08:34:54.176245
1.0761352215342046,1.1362047727441011,2020-04-25 08:34:54.264283
,,2020-04-25 08:34:54.282456
1.1373734868095515,1.1447210642973475,2020-04-25 08:34:54.370164
,,2020-04-25 08:34:54.388395
1.0921245928220351,1.116438955451456,2020-04-25 08:34:54.476161
,,2020-04-25 08:34:54.494460
1.134458484802647,1.1255206778478044,2020-04-25 08:34:54.582988
,,2020-04-25 08:34:54.601339
1.1132106961963502,1.1077843537574172,2020-04-25 08:34:54.689441
,,2020-04-25 08:34:54.707860
1.1285355458670463,1.1044590043106457,2020-04-25 08:34:54.796780
,,2020-04-25 08:34:54.815250
1.1410215588330266,1.0841472302566884,2020-04-25 08:34:54.904403
,,2020-04-25 08:34:54.923400
1.138635040529646,1.11682748280902,2020-04-25 08:34:55.986116
,,2020-04-25 08:34:56.027443
1.107932361046366,1.1128656292994603,2020-04-25 08:34:56.124949
,,2020-04-25 08:34:56.167425
1.107464666435236,1.1070022876653476,2020-04-25 08:34:56.262298
,,2020-04-25 08:34:56.280826
1.1486188839829654,1.1456255011076957,2020-04-25 08:34:56.367697
,,2020-04-25 08:34:56.386296
1.106508139550013,1.1214287074552152,2020-04-25 08:34:56.473974
,,2020-04-25 08:34:56.492365
1.1191819951323367,1.1072336102963891,2020-04-25 08:34:56.580300
,,2020-04-25 08:34:56.599111
1.102611848679513,1.1118570472165272,2020-04-25 08:34:56.726279
,,2020-04-25 08:34:56.786753
1.1324080984563756,1.1299753330495883,2020-04-25 08:34:56.874532
,,2020-04-25 08:34:56.893652
1.1128872241073764,1.1020735192799351,2020-04-25 08:34:56.981535
,,2020-04-25 08:34:57.000173
1.1331863681306331,1.123750251681851,2020-04-25 08:34:57.087730
,,2020-04-25 08:34:57.106189
1.1080185582047497,1.0857550399137197,2020-04-25 08:34:58.111327
,,2020-04-25 08:34:58.136087
