train_loss,val_loss,created_at
0.16136308249674344,0.10775494575500488,2020-06-18 11:22:23.817358
,,2020-06-18 11:22:25.009802
0.1252492219209671,0.14673137664794922,2020-06-18 11:24:45.857330
,,2020-06-18 11:24:47.055119
0.14979495696331324,0.10687384009361267,2020-06-18 11:27:08.071618
,,2020-06-18 11:27:09.274902
0.1627703324744576,0.1344221830368042,2020-06-18 11:29:30.343972
,,2020-06-18 11:29:31.556898
0.13161477093633853,0.14286786317825317,2020-06-18 11:31:52.596009
,,2020-06-18 11:31:53.794370
0.14505577518751747,0.14326167106628418,2020-06-18 11:34:14.649989
,,2020-06-18 11:34:15.855485
0.1608046857934249,0.18148097395896912,2020-06-18 11:36:36.776408
,,2020-06-18 11:36:37.973386
0.1830487831642753,0.17659872770309448,2020-06-18 11:38:58.990241
,,2020-06-18 11:39:00.196057
0.11208592825814297,0.08131316304206848,2020-06-18 11:41:21.100534
,,2020-06-18 11:41:22.301663
0.07935064560488651,0.07509289681911469,2020-06-18 11:43:43.168406
,,2020-06-18 11:43:44.373625
0.07461817170444288,0.06623588502407074,2020-06-18 11:46:05.232583
,,2020-06-18 11:46:06.428538
0.06993752619937847,0.06314955651760101,2020-06-18 11:48:27.205472
,,2020-06-18 11:48:28.408082
0.06544378674344013,0.06131092831492424,2020-06-18 11:50:49.654182
,,2020-06-18 11:50:50.834522
0.06039685010910034,0.05771452933549881,2020-06-18 11:53:11.917967
,,2020-06-18 11:53:13.120991
0.05780712907251559,0.06107216328382492,2020-06-18 11:55:35.134051
,,2020-06-18 11:55:36.331831
0.05502404037274813,0.050807781517505646,2020-06-18 11:57:57.261482
,,2020-06-18 11:57:58.464828
0.05294535387503473,0.04593049734830856,2020-06-18 12:00:19.377879
,,2020-06-18 12:00:20.583441
0.04743570971645807,0.04078637808561325,2020-06-18 12:02:41.617883
,,2020-06-18 12:02:42.816299
0.04654610509935178,0.041441671550273895,2020-06-18 12:05:03.859208
,,2020-06-18 12:05:05.069817
0.046521717584446856,0.04150815308094025,2020-06-18 12:07:26.300325
,,2020-06-18 12:07:27.497590
0.04136647872234646,0.03992524370551109,2020-06-18 12:09:48.557264
,,2020-06-18 12:09:49.750633
0.04336090327093476,0.03774213045835495,2020-06-18 12:12:10.486529
,,2020-06-18 12:12:11.685224
0.03983144520928985,0.03550820052623749,2020-06-18 12:14:32.813617
,,2020-06-18 12:14:33.994335
0.04062641372806147,0.03586530685424805,2020-06-18 12:16:54.933049
,,2020-06-18 12:16:56.125061
0.03866114232100939,0.04198170453310013,2020-06-18 12:19:17.131992
,,2020-06-18 12:19:18.323705
0.03915543922860371,0.032914794981479645,2020-06-18 12:21:39.717866
,,2020-06-18 12:21:40.925825
0.037877507311733144,0.031443849205970764,2020-06-18 12:24:11.678529
,,2020-06-18 12:24:12.885870
0.03610176985201083,0.031800277531147,2020-06-18 12:26:35.483183
,,2020-06-18 12:26:36.676909
0.034849454599775766,0.029178014025092125,2020-06-18 12:28:58.174864
,,2020-06-18 12:28:59.395378
0.036545112631038615,0.029591508209705353,2020-06-18 12:31:20.515526
,,2020-06-18 12:31:22.182836
0.03206260727816507,0.028953595086932182,2020-06-18 12:34:31.116336
,,2020-06-18 12:34:32.870630
0.03282648942580348,0.03490805998444557,2020-06-18 12:37:41.380041
,,2020-06-18 12:37:43.097017
0.03480472856838452,0.029014727100729942,2020-06-18 12:40:51.908695
,,2020-06-18 12:40:53.586949
0.03354030916173207,0.028908073902130127,2020-06-18 12:44:02.874083
,,2020-06-18 12:44:04.635134
0.0323961755554927,0.030945274978876114,2020-06-18 12:47:14.112138
,,2020-06-18 12:47:15.858567
0.032792360668903904,0.027059858664870262,2020-06-18 12:50:24.516536
,,2020-06-18 12:50:26.294130
0.03066676247276758,0.03100089356303215,2020-06-18 12:53:35.622569
,,2020-06-18 12:53:37.362584
0.031390736663812084,0.03153378143906593,2020-06-18 12:56:46.210559
,,2020-06-18 12:56:47.935418
0.031912256130262426,0.033325452357530594,2020-06-18 12:59:57.430149
,,2020-06-18 12:59:59.162215
0.030030744934552593,0.030542511492967606,2020-06-18 13:03:08.162146
,,2020-06-18 13:03:09.842938
0.03035695370482771,0.0332261361181736,2020-06-18 13:06:19.481036
,,2020-06-18 13:06:21.225356
