val_loss,train_loss,created_at
1.159410259626675,1.168819513019755,2020-04-23 20:01:51.066859
,,2020-04-23 20:01:51.095765
1.1098863353106465,1.1187619796287125,2020-04-23 20:01:51.205415
,,2020-04-23 20:01:51.226956
1.141248424704278,1.0900384770104479,2020-04-23 20:01:51.334640
,,2020-04-23 20:01:51.355938
1.0935893064038715,1.073626113763678,2020-04-23 20:01:51.466522
,,2020-04-23 20:01:51.488423
1.1111701481754044,1.0655383279908368,2020-04-23 20:01:51.596125
,,2020-04-23 20:01:51.617655
1.118034377545271,1.0958118453730101,2020-04-23 20:01:51.725483
,,2020-04-23 20:01:51.746925
1.1147716773011462,1.0999243356876989,2020-04-23 20:01:51.855312
,,2020-04-23 20:01:51.877018
1.126952811634488,1.1096280133934262,2020-04-23 20:01:52.057638
,,2020-04-23 20:01:52.079297
1.1357004944872615,1.073963416090866,2020-04-23 20:01:52.186164
,,2020-04-23 20:01:52.207610
1.1084213255357185,1.1310643747356928,2020-04-23 20:01:52.316831
,,2020-04-23 20:01:52.338280
1.0984818741091078,1.093784274656322,2020-04-23 20:01:53.272002
,,2020-04-23 20:01:53.299963
1.1025236408051742,1.0900485412117715,2020-04-23 20:01:53.406181
,,2020-04-23 20:01:53.427290
1.083458206589528,1.0866733932361226,2020-04-23 20:01:53.536181
,,2020-04-23 20:01:53.557416
1.1203068565975836,1.1144741258569022,2020-04-23 20:01:53.664221
,,2020-04-23 20:01:53.685711
1.114388245995021,1.0859895940313684,2020-04-23 20:01:53.792174
,,2020-04-23 20:01:53.813401
1.1143258178633628,1.0861109706765883,2020-04-23 20:01:53.919837
,,2020-04-23 20:01:53.941034
1.0954741815661375,1.098520668820467,2020-04-23 20:01:54.047611
,,2020-04-23 20:01:54.068794
1.1169577012657053,1.0964957196144631,2020-04-23 20:01:54.195492
,,2020-04-23 20:01:54.257355
1.1261866587809304,1.0982830855666723,2020-04-23 20:01:54.400270
,,2020-04-23 20:01:54.421909
1.095274556654815,1.0866426480108908,2020-04-23 20:01:54.528962
,,2020-04-23 20:01:54.550260
1.1052882573605258,1.0974886979730278,2020-04-23 20:01:55.492287
,,2020-04-23 20:01:55.520853
1.1134227573101474,1.068182500357629,2020-04-23 20:01:55.628902
,,2020-04-23 20:01:55.650342
1.1147800155047842,1.060490256205832,2020-04-23 20:01:55.758823
,,2020-04-23 20:01:55.780688
1.1115313559563245,1.117052437740368,2020-04-23 20:01:55.888535
,,2020-04-23 20:01:55.910036
1.1078725853898577,1.0787777947936557,2020-04-23 20:01:56.018179
,,2020-04-23 20:01:56.039767
1.0977432974798211,1.0826926012495166,2020-04-23 20:01:56.147812
,,2020-04-23 20:01:56.169404
1.1217152819830267,1.1003036865061693,2020-04-23 20:01:56.277400
,,2020-04-23 20:01:56.299385
1.104153083303262,1.106429388758885,2020-04-23 20:01:56.407445
,,2020-04-23 20:01:56.429084
1.1131717596661843,1.1345439552328311,2020-04-23 20:01:56.537009
,,2020-04-23 20:01:56.558709
1.1073762357597978,1.1235716761527683,2020-04-23 20:01:56.738037
,,2020-04-23 20:01:56.759497
1.117808381905628,1.0850150809612251,2020-04-23 20:01:57.632257
,,2020-04-23 20:01:57.691807
1.1019250422312843,1.0609060511407649,2020-04-23 20:01:57.797294
,,2020-04-23 20:01:57.818989
1.082689206713224,1.0791569404499632,2020-04-23 20:01:57.928266
,,2020-04-23 20:01:57.949897
1.1254551931553234,1.1093416248977048,2020-04-23 20:01:58.057081
,,2020-04-23 20:01:58.078643
1.1052708934233286,1.0869171385138714,2020-04-23 20:01:58.185125
,,2020-04-23 20:01:58.206542
1.105372003466403,1.1000886742780058,2020-04-23 20:01:58.313712
,,2020-04-23 20:01:58.335077
1.12227856245374,1.0941685940800865,2020-04-23 20:01:58.441928
,,2020-04-23 20:01:58.463283
1.1194696416116046,1.0863141153494806,2020-04-23 20:01:58.570455
,,2020-04-23 20:01:58.592017
1.1196276305466413,1.0912360306767763,2020-04-23 20:01:58.699036
,,2020-04-23 20:01:58.720422
1.1158726972181705,1.0984244821643143,2020-04-23 20:01:58.865338
,,2020-04-23 20:01:58.919468
1.1194664458371335,1.1032962095497034,2020-04-23 20:01:59.876223
,,2020-04-23 20:01:59.904183
1.0984378797887302,1.1232036285594356,2020-04-23 20:02:00.010812
,,2020-04-23 20:02:00.032092
1.100066380770738,1.1270384945346308,2020-04-23 20:02:00.138772
,,2020-04-23 20:02:00.160081
1.1159664464724728,1.0934372435001418,2020-04-23 20:02:00.266957
,,2020-04-23 20:02:00.288612
1.140985593057113,1.0953293254264649,2020-04-23 20:02:00.394818
,,2020-04-23 20:02:00.416179
1.0911125310980927,1.108732701148697,2020-04-23 20:02:00.522765
,,2020-04-23 20:02:00.544095
1.1154279298598215,1.070674095895198,2020-04-23 20:02:00.650556
,,2020-04-23 20:02:00.671823
1.1246229488968449,1.0977983081293106,2020-04-23 20:02:00.777689
,,2020-04-23 20:02:00.799176
1.0982770095756396,1.075675255122161,2020-04-23 20:02:00.905682
,,2020-04-23 20:02:00.927061
1.1267427620931083,1.0981449813229578,2020-04-23 20:02:01.033519
,,2020-04-23 20:02:01.054932
1.1084225727717003,1.0889660763804951,2020-04-23 20:02:02.028036
,,2020-04-23 20:02:02.056466
1.0970882939440925,1.1167152175378368,2020-04-23 20:02:02.164203
,,2020-04-23 20:02:02.186447
1.1296081975570649,1.1157138044062098,2020-04-23 20:02:02.294347
,,2020-04-23 20:02:02.316089
1.1075181141307244,1.1211963771629527,2020-04-23 20:02:02.424294
,,2020-04-23 20:02:02.446178
1.0954491042656225,1.1197352664219682,2020-04-23 20:02:02.555530
,,2020-04-23 20:02:02.577729
1.1299282986416184,1.0837586914989246,2020-04-23 20:02:02.684758
,,2020-04-23 20:02:02.706478
1.1121497375889982,1.076904112468619,2020-04-23 20:02:02.815019
,,2020-04-23 20:02:02.836960
1.09904074696891,1.1057342451599517,2020-04-23 20:02:02.945807
,,2020-04-23 20:02:02.967603
1.117886643254179,1.0724456189449765,2020-04-23 20:02:03.076459
,,2020-04-23 20:02:03.098652
1.1009494690490316,1.1097752433632178,2020-04-23 20:02:03.207442
,,2020-04-23 20:02:03.229186
1.1291250048165076,1.0643381603777178,2020-04-23 20:02:04.119403
,,2020-04-23 20:02:04.148492
1.1349795987482187,1.0941661115538102,2020-04-23 20:02:04.295202
,,2020-04-23 20:02:04.358127
1.0956567346464128,1.113470699764981,2020-04-23 20:02:04.486629
,,2020-04-23 20:02:04.508589
1.1084298614482158,1.0780750067889424,2020-04-23 20:02:04.615915
,,2020-04-23 20:02:04.637387
1.083528097978243,1.1035547129053456,2020-04-23 20:02:04.744854
,,2020-04-23 20:02:04.766379
1.1085523546269789,1.1209801124883785,2020-04-23 20:02:04.873907
,,2020-04-23 20:02:04.895868
1.0980039182993366,1.089597507250587,2020-04-23 20:02:05.002924
,,2020-04-23 20:02:05.024498
1.116038599517927,1.0999383764991593,2020-04-23 20:02:05.131980
,,2020-04-23 20:02:05.153583
1.1064093045832246,1.081469738729488,2020-04-23 20:02:05.260689
,,2020-04-23 20:02:05.282707
1.1058829029443873,1.0956871728146913,2020-04-23 20:02:05.389739
,,2020-04-23 20:02:05.411338
1.1086120689908754,1.0899357188436098,2020-04-23 20:02:06.290059
,,2020-04-23 20:02:06.331231
1.1043474438964476,1.1116556865273075,2020-04-23 20:02:06.439780
,,2020-04-23 20:02:06.461406
1.1112039456386753,1.1020452497168076,2020-04-23 20:02:06.569567
,,2020-04-23 20:02:06.591622
1.1109046315648514,1.0968421058974265,2020-04-23 20:02:06.777931
,,2020-04-23 20:02:06.799896
1.1036879326913578,1.086724599139092,2020-04-23 20:02:06.907186
,,2020-04-23 20:02:06.928872
1.080530754759302,1.0880087571370574,2020-04-23 20:02:07.039235
,,2020-04-23 20:02:07.061073
1.1244009183980566,1.0928457817201187,2020-04-23 20:02:07.169327
,,2020-04-23 20:02:07.191546
1.0943459468568342,1.0841480521314488,2020-04-23 20:02:07.299323
,,2020-04-23 20:02:07.321082
1.1128461003066032,1.0939825249060149,2020-04-23 20:02:07.428995
,,2020-04-23 20:02:07.450753
1.1245970694424998,1.082010065926808,2020-04-23 20:02:07.559520
,,2020-04-23 20:02:07.581804
1.1288416111200044,1.0819009333238865,2020-04-23 20:02:08.480287
,,2020-04-23 20:02:08.509296
1.1060736789706214,1.097720927664916,2020-04-23 20:02:08.618983
,,2020-04-23 20:02:08.641047
1.0975627169222648,1.0945092557462714,2020-04-23 20:02:08.750575
,,2020-04-23 20:02:08.772512
1.1269893043593475,1.0774174738705933,2020-04-23 20:02:08.881974
,,2020-04-23 20:02:08.904458
1.1312635881323192,1.1232429148449663,2020-04-23 20:02:09.014040
,,2020-04-23 20:02:09.036182
1.1433599844399718,1.0872877595681265,2020-04-23 20:02:09.182823
,,2020-04-23 20:02:09.245246
1.1209885847834364,1.082415047899434,2020-04-23 20:02:09.356672
,,2020-04-23 20:02:09.378940
1.1111892151018536,1.123128307358911,2020-04-23 20:02:09.495896
,,2020-04-23 20:02:09.525881
1.1251096935245646,1.0863255797909477,2020-04-23 20:02:09.643473
,,2020-04-23 20:02:09.665507
1.1116784775455717,1.088872548638708,2020-04-23 20:02:09.775072
,,2020-04-23 20:02:09.797499
1.1015403726290445,1.1287845604627866,2020-04-23 20:02:10.719157
,,2020-04-23 20:02:10.748760
1.1229025105952557,1.1111349775530108,2020-04-23 20:02:10.859449
,,2020-04-23 20:02:10.882122
1.1210539507063306,1.1051560623147128,2020-04-23 20:02:10.991420
,,2020-04-23 20:02:11.013600
1.1193588617287071,1.0695301988673345,2020-04-23 20:02:11.123328
,,2020-04-23 20:02:11.145465
1.1072473348423004,1.113993879151941,2020-04-23 20:02:11.255680
,,2020-04-23 20:02:11.278080
1.1264188675935407,1.0904611957783978,2020-04-23 20:02:11.386137
,,2020-04-23 20:02:11.408198
1.1157976689249482,1.1045603258838763,2020-04-23 20:02:11.558687
,,2020-04-23 20:02:11.581483
1.1273089272293637,1.0807295756583422,2020-04-23 20:02:11.730557
,,2020-04-23 20:02:11.752690
1.1171725410127349,1.0984874378773004,2020-04-23 20:02:11.862010
,,2020-04-23 20:02:11.884459
1.1172099399922246,1.081213745644439,2020-04-23 20:02:11.993581
,,2020-04-23 20:02:12.015759
1.1025215494092466,1.0901654074190317,2020-04-23 20:02:12.999548
,,2020-04-23 20:02:13.028172
1.1000586814992608,1.093683805941601,2020-04-23 20:02:13.137556
,,2020-04-23 20:02:13.159539
1.1060766327157392,1.0911770827287774,2020-04-23 20:02:13.268666
,,2020-04-23 20:02:13.290955
1.0885136050520516,1.101922610438375,2020-04-23 20:02:13.400196
,,2020-04-23 20:02:13.422167
1.1094914562714928,1.1032409623615766,2020-04-23 20:02:13.531445
,,2020-04-23 20:02:13.553467
1.1035559063410143,1.0560651494785231,2020-04-23 20:02:13.663403
,,2020-04-23 20:02:13.685494
1.1137392869553489,1.0672712346528272,2020-04-23 20:02:13.793303
,,2020-04-23 20:02:13.815149
1.1304059977989085,1.0881332718730876,2020-04-23 20:02:13.923331
,,2020-04-23 20:02:13.945259
1.1188866124511798,1.1027004225880177,2020-04-23 20:02:14.092294
,,2020-04-23 20:02:14.114591
1.1198381161211972,1.1092061033814309,2020-04-23 20:02:14.222732
,,2020-04-23 20:02:14.244709
1.1040804476197053,1.0970563364557635,2020-04-23 20:02:15.187930
,,2020-04-23 20:02:15.263194
1.1275138085828964,1.1076121028301242,2020-04-23 20:02:15.369857
,,2020-04-23 20:02:15.392140
1.1049816732149855,1.1067927628914227,2020-04-23 20:02:15.499789
,,2020-04-23 20:02:15.521753
1.1089172552699034,1.0925486261819328,2020-04-23 20:02:15.630114
,,2020-04-23 20:02:15.652078
1.0969018367488557,1.090400732609881,2020-04-23 20:02:15.760652
,,2020-04-23 20:02:15.782760
1.0949133107606512,1.10039209026671,2020-04-23 20:02:15.890888
,,2020-04-23 20:02:15.912766
1.0884541870278042,1.0940223573824035,2020-04-23 20:02:16.021127
,,2020-04-23 20:02:16.043035
1.1187135416088756,1.066531186315453,2020-04-23 20:02:16.151301
,,2020-04-23 20:02:16.173368
1.1271813366975167,1.0854143692441052,2020-04-23 20:02:16.281902
,,2020-04-23 20:02:16.303868
1.1288650666423374,1.1242688081299264,2020-04-23 20:02:16.412667
,,2020-04-23 20:02:16.434668
1.1204888271431113,1.0895343908444457,2020-04-23 20:02:17.389842
,,2020-04-23 20:02:17.419295
1.100126813347931,1.1114728916086232,2020-04-23 20:02:17.570700
,,2020-04-23 20:02:17.592853
1.095215832976114,1.0846514472029016,2020-04-23 20:02:17.700825
,,2020-04-23 20:02:17.722787
1.1077679213678286,1.0982239384599826,2020-04-23 20:02:17.831692
,,2020-04-23 20:02:17.854030
1.076979488910519,1.098127022285817,2020-04-23 20:02:17.966885
,,2020-04-23 20:02:17.989771
1.1056388029768554,1.0844298797291192,2020-04-23 20:02:18.099591
,,2020-04-23 20:02:18.121827
1.10828539130564,1.1092391717845558,2020-04-23 20:02:18.231709
,,2020-04-23 20:02:18.253993
1.131123506237902,1.107533637429278,2020-04-23 20:02:18.364199
,,2020-04-23 20:02:18.387154
1.1036609434143234,1.090629582510004,2020-04-23 20:02:18.497169
,,2020-04-23 20:02:18.519507
1.090400696081145,1.0991380517903793,2020-04-23 20:02:18.629598
,,2020-04-23 20:02:18.652030
1.0964809182370745,1.0781413348118123,2020-04-23 20:02:19.587836
,,2020-04-23 20:02:19.617543
1.1240728861445473,1.096157628265206,2020-04-23 20:02:19.732270
,,2020-04-23 20:02:19.825396
1.1015268716773372,1.091391725453585,2020-04-23 20:02:19.935152
,,2020-04-23 20:02:19.958094
1.095568215136583,1.116153839606156,2020-04-23 20:02:20.111238
,,2020-04-23 20:02:20.134429
1.0955587049703708,1.0761419882871734,2020-04-23 20:02:20.244678
,,2020-04-23 20:02:20.266970
1.1180855411042294,1.0845765719853184,2020-04-23 20:02:20.376536
,,2020-04-23 20:02:20.399319
1.0995714872570252,1.1238724248221654,2020-04-23 20:02:20.509489
,,2020-04-23 20:02:20.531925
1.1046459351916973,1.1180718750497882,2020-04-23 20:02:20.641996
,,2020-04-23 20:02:20.664442
1.1104399667016034,1.0741714863572465,2020-04-23 20:02:20.774159
,,2020-04-23 20:02:20.796939
1.092406975835588,1.1047615974853138,2020-04-23 20:02:20.906976
,,2020-04-23 20:02:20.929371
1.1154397527870978,1.0643558704462364,2020-04-23 20:02:21.870434
,,2020-04-23 20:02:21.899992
1.1098249089491024,1.0786837400380267,2020-04-23 20:02:22.010100
,,2020-04-23 20:02:22.032525
1.1087938174416967,1.067299659712749,2020-04-23 20:02:22.142403
,,2020-04-23 20:02:22.164871
1.1206120246035471,1.0698792166135922,2020-04-23 20:02:22.274850
,,2020-04-23 20:02:22.297822
1.1168048268548028,1.0946514895963286,2020-04-23 20:02:22.449212
,,2020-04-23 20:02:22.471347
1.1148430072456137,1.084863904909014,2020-04-23 20:02:22.581525
,,2020-04-23 20:02:22.604113
1.1020720392374954,1.103457385709175,2020-04-23 20:02:22.759255
,,2020-04-23 20:02:22.781887
1.1095523699492402,1.1006429633388626,2020-04-23 20:02:22.891341
,,2020-04-23 20:02:22.913545
1.1218630284121371,1.1041348028655191,2020-04-23 20:02:23.023443
,,2020-04-23 20:02:23.045669
1.0863842608628231,1.086373057183851,2020-04-23 20:02:23.982579
