train_loss,val_loss,created_at
0.1906698833812367,0.1800009161233902,2020-05-03 17:47:48.441657
,,2020-05-03 17:47:48.554241
0.17285041240128604,0.1458837240934372,2020-05-03 17:47:51.301320
,,2020-05-03 17:47:51.333015
0.13640269569375302,0.13900762796401978,2020-05-03 17:47:54.042021
,,2020-05-03 17:47:54.074101
0.13348302177407526,0.13266094028949738,2020-05-03 17:47:56.753376
,,2020-05-03 17:47:56.786049
0.11913684620098634,0.12661531567573547,2020-05-03 17:47:59.518930
,,2020-05-03 17:47:59.550814
0.12477035481821408,0.13593973219394684,2020-05-03 17:48:02.245971
,,2020-05-03 17:48:02.278306
0.12386543371460655,0.13180512189865112,2020-05-03 17:48:05.014922
,,2020-05-03 17:48:05.046837
0.1149629137732766,0.13059872388839722,2020-05-03 17:48:07.793963
,,2020-05-03 17:48:07.826187
0.11463527313687585,0.13052645325660706,2020-05-03 17:48:10.520133
,,2020-05-03 17:48:10.551775
0.11338209293105385,0.1300906091928482,2020-05-03 17:48:13.269388
,,2020-05-03 17:48:13.301919
0.12841566448861902,0.1300906091928482,2020-05-03 17:48:30.026171
,,2020-05-03 17:48:30.076776
0.11181608790701086,0.13001973927021027,2020-05-03 17:48:32.818469
,,2020-05-03 17:48:32.851275
0.11916295980865305,0.12978781759738922,2020-05-03 17:48:35.603042
,,2020-05-03 17:48:35.635157
0.11674412272193214,0.1297464221715927,2020-05-03 17:48:38.344834
,,2020-05-03 17:48:38.376795
0.12902332503687253,0.12641294300556186,2020-05-03 17:48:41.114264
,,2020-05-03 17:48:41.147725
0.1297394552014091,0.12921816110610962,2020-05-03 17:48:43.962106
,,2020-05-03 17:48:43.995091
0.1335235359993848,0.12566833198070526,2020-05-03 17:48:46.745836
,,2020-05-03 17:48:46.778475
0.1238414773886854,0.12677766382694244,2020-05-03 17:48:49.501116
,,2020-05-03 17:48:49.533027
0.12652471085841005,0.12501606345176694,2020-05-03 17:48:52.226946
,,2020-05-03 17:48:52.259062
0.12033478847958826,0.11970318108797072,2020-05-03 17:48:55.039116
,,2020-05-03 17:48:55.072073
0.13006308607079767,0.12419652938842772,2020-05-03 17:49:14.875533
,,2020-05-03 17:49:14.930131
0.1278424710035324,0.12215254455804825,2020-05-03 17:49:17.779924
,,2020-05-03 17:49:17.813406
0.11261184445836328,0.1201089844107628,2020-05-03 17:49:20.725596
,,2020-05-03 17:49:20.759024
0.11081130260770973,0.116443432867527,2020-05-03 17:49:23.607865
,,2020-05-03 17:49:23.641333
0.1145294579592618,0.12001574784517287,2020-05-03 17:49:26.547234
,,2020-05-03 17:49:26.582594
0.10416290841319344,0.11219815909862517,2020-05-03 17:49:29.447471
,,2020-05-03 17:49:29.481022
0.127084958282384,0.11118314415216446,2020-05-03 17:49:32.390773
,,2020-05-03 17:49:32.424541
0.10841459306803616,0.11310534179210666,2020-05-03 17:49:35.264500
,,2020-05-03 17:49:35.298154
0.09859777106480164,0.11235661804676056,2020-05-03 17:49:38.202855
,,2020-05-03 17:49:38.236457
0.10971987721594896,0.11250843852758408,2020-05-03 17:49:41.162808
,,2020-05-03 17:49:41.196156
0.11621740799058568,0.11250843852758408,2020-05-03 17:49:59.125342
,,2020-05-03 17:49:59.299870
0.10987434197555887,0.1124456599354744,2020-05-03 17:50:02.235989
,,2020-05-03 17:50:02.276517
0.11131406643173912,0.11255963891744614,2020-05-03 17:50:05.139425
,,2020-05-03 17:50:05.173482
0.0982887487519871,0.11068376153707504,2020-05-03 17:50:08.083360
,,2020-05-03 17:50:08.117370
0.1037853170524944,0.10794857889413834,2020-05-03 17:50:10.956750
,,2020-05-03 17:50:10.990624
0.10713933611458,0.10683304071426393,2020-05-03 17:50:13.892817
,,2020-05-03 17:50:13.933273
0.10343118553811853,0.10593613982200624,2020-05-03 17:50:16.770924
,,2020-05-03 17:50:16.804620
0.1111352416602048,0.10049371421337128,2020-05-03 17:50:19.696008
,,2020-05-03 17:50:19.729818
0.09168633683161302,0.10252252221107484,2020-05-03 17:50:22.632719
,,2020-05-03 17:50:22.670089
0.10587092421271584,0.10729996860027312,2020-05-03 17:50:25.538519
,,2020-05-03 17:50:25.572306
0.09798878905448047,0.0980694741010666,2020-05-03 17:50:44.271142
,,2020-05-03 17:50:44.450590
0.09749072857878427,0.10618166625499724,2020-05-03 17:50:47.300044
,,2020-05-03 17:50:47.334395
0.09437273442745207,0.09092997014522552,2020-05-03 17:50:50.290396
,,2020-05-03 17:50:50.323940
0.09573523022911766,0.09680287539958954,2020-05-03 17:50:53.216332
,,2020-05-03 17:50:53.259408
0.09060617129911076,0.09089874476194383,2020-05-03 17:50:56.128509
,,2020-05-03 17:50:56.162336
0.0824248194694519,0.08879197388887405,2020-05-03 17:50:59.099322
,,2020-05-03 17:50:59.134820
0.09682065180756827,0.0915304869413376,2020-05-03 17:51:01.954256
,,2020-05-03 17:51:01.987518
0.08739226921038194,0.08734222501516342,2020-05-03 17:51:04.844758
,,2020-05-03 17:51:04.878393
0.08950705419887196,0.08696235716342926,2020-05-03 17:51:07.713834
,,2020-05-03 17:51:07.747158
0.08600204912098973,0.08582782745361328,2020-05-03 17:51:10.618802
,,2020-05-03 17:51:10.652658
0.07880016856572845,0.08582782745361328,2020-05-03 17:51:28.027400
,,2020-05-03 17:51:28.190895
0.08452222834933887,0.08590485900640488,2020-05-03 17:51:31.081145
,,2020-05-03 17:51:31.114698
0.08873267336325212,0.08654115349054338,2020-05-03 17:51:33.955812
,,2020-05-03 17:51:33.990269
0.07958978143605319,0.0816929042339325,2020-05-03 17:51:36.890773
,,2020-05-03 17:51:36.924209
0.08254462616010146,0.08253134787082672,2020-05-03 17:51:39.806506
,,2020-05-03 17:51:39.845639
0.0906199308281595,0.07843678444623947,2020-05-03 17:51:42.709032
,,2020-05-03 17:51:42.742318
0.08773130991242149,0.08194085955619812,2020-05-03 17:51:45.663821
,,2020-05-03 17:51:45.697534
0.08527489412914623,0.08011864870786667,2020-05-03 17:51:48.532034
,,2020-05-03 17:51:48.565547
