train_loss,val_loss,created_at
0.7708936532338461,0.734900176525116,2020-04-25 18:56:25.412488
,,2020-04-25 18:56:25.494638
0.7113689978917441,0.7292824983596802,2020-04-25 18:56:27.140305
,,2020-04-25 18:56:27.215346
0.7625839312871298,0.72536700963974,2020-04-25 18:56:28.914637
,,2020-04-25 18:56:28.986067
0.7924909194310507,0.7202186584472656,2020-04-25 18:56:30.640760
,,2020-04-25 18:56:30.711974
0.7287274599075317,0.6971330046653748,2020-04-25 18:56:32.429757
,,2020-04-25 18:56:32.500522
0.7348033587137858,0.7104178071022034,2020-04-25 18:56:34.156707
,,2020-04-25 18:56:34.226921
0.6840747793515524,0.7116897702217102,2020-04-25 18:56:35.942952
,,2020-04-25 18:56:36.014122
0.6965181032816569,0.7223768830299377,2020-04-25 18:56:37.646132
,,2020-04-25 18:56:37.717216
0.7442759076754252,0.7107841372489929,2020-04-25 18:56:39.444033
,,2020-04-25 18:56:39.515595
0.7093153198560079,0.7082054018974304,2020-04-25 18:56:41.171546
,,2020-04-25 18:56:41.241714
0.7216493686040243,0.7191214561462402,2020-04-25 18:56:44.323521
,,2020-04-25 18:56:44.404134
0.714583694934845,0.7191957831382751,2020-04-25 18:56:46.068691
,,2020-04-25 18:56:46.138745
0.6921365658442179,0.7048024535179138,2020-04-25 18:56:47.850736
,,2020-04-25 18:56:47.921090
0.7130721608797709,0.7051969170570374,2020-04-25 18:56:49.582358
,,2020-04-25 18:56:49.654780
0.7243244647979736,0.6986741423606873,2020-04-25 18:56:51.348347
,,2020-04-25 18:56:51.452980
0.6881351669629415,0.6996234655380249,2020-04-25 18:56:53.101028
,,2020-04-25 18:56:53.171125
0.7048539121945699,0.6936042904853821,2020-04-25 18:56:54.824739
,,2020-04-25 18:56:54.935858
0.6688035726547241,0.6939757466316223,2020-04-25 18:56:56.617996
,,2020-04-25 18:56:56.688112
0.6937516927719116,0.6904364824295044,2020-04-25 18:56:58.348625
,,2020-04-25 18:56:58.419970
0.6558582186698914,0.6887853741645813,2020-04-25 18:57:00.143785
,,2020-04-25 18:57:00.214826
0.6770889560381571,0.6869533061981201,2020-04-25 18:57:03.178690
,,2020-04-25 18:57:03.256704
0.6738547484079996,0.6879319548606873,2020-04-25 18:57:05.005337
,,2020-04-25 18:57:05.075432
0.6764728228251139,0.6858910322189331,2020-04-25 18:57:06.742662
,,2020-04-25 18:57:06.813212
0.6869568030039469,0.6841686367988586,2020-04-25 18:57:08.552326
,,2020-04-25 18:57:08.622650
0.6841435233751932,0.6852342486381531,2020-04-25 18:57:10.267474
,,2020-04-25 18:57:10.337102
0.7093167702356974,0.6848989129066467,2020-04-25 18:57:12.052096
,,2020-04-25 18:57:12.123233
0.6722838481267294,0.6835623383522034,2020-04-25 18:57:13.779630
,,2020-04-25 18:57:13.851578
0.6895591616630554,0.6833412051200867,2020-04-25 18:57:15.562490
,,2020-04-25 18:57:15.632930
0.6709748307863871,0.6886703372001648,2020-04-25 18:57:17.339056
,,2020-04-25 18:57:17.408954
0.6652799447377523,0.6817077994346619,2020-04-25 18:57:19.124116
,,2020-04-25 18:57:19.194354
0.6725095907847086,0.6818673610687256,2020-04-25 18:57:22.222243
,,2020-04-25 18:57:22.301548
0.6732874512672424,0.6831020712852478,2020-04-25 18:57:23.954442
,,2020-04-25 18:57:24.024551
0.6779223283131918,0.6845230460166931,2020-04-25 18:57:25.756145
,,2020-04-25 18:57:25.826405
0.6788745919863383,0.6812450289726257,2020-04-25 18:57:27.478029
,,2020-04-25 18:57:27.548363
0.6814385851224264,0.6826704740524292,2020-04-25 18:57:29.297755
,,2020-04-25 18:57:29.367971
0.6591178973515829,0.6818810105323792,2020-04-25 18:57:31.010654
,,2020-04-25 18:57:31.081676
0.6910173296928406,0.6825367212295532,2020-04-25 18:57:32.808053
,,2020-04-25 18:57:32.879896
0.6791497270266215,0.6846453547477722,2020-04-25 18:57:34.541391
,,2020-04-25 18:57:34.613305
0.6602530280749003,0.6829075217247009,2020-04-25 18:57:36.360430
,,2020-04-25 18:57:36.434600
0.6681826114654541,0.6813097596168518,2020-04-25 18:57:38.081794
,,2020-04-25 18:57:38.151618
