train_loss,val_loss,created_at
0.2854494303464889,0.1837279498577118,2020-04-25 10:45:26.602775
,,2020-04-25 10:45:31.869206
0.12932009994983673,0.14395296573638916,2020-04-25 10:45:40.695666
,,2020-04-25 10:45:45.639636
0.11298205107450485,0.13778342306613922,2020-04-25 10:45:54.675073
,,2020-04-25 10:45:59.419429
0.09871570616960526,0.14009754359722135,2020-04-25 10:46:08.058000
,,2020-04-25 10:46:12.836171
0.097113536298275,0.13616006076335907,2020-04-25 10:46:21.430690
,,2020-04-25 10:46:26.223616
0.08204259872436523,0.13425050675868988,2020-04-25 10:46:35.026872
,,2020-04-25 10:46:39.752000
0.08148538917303086,0.13474902510643005,2020-04-25 10:46:48.374927
,,2020-04-25 10:46:53.128930
0.07510222494602202,0.1350177377462387,2020-04-25 10:47:01.807366
,,2020-04-25 10:47:06.609669
0.07789154648780823,0.1324562281370163,2020-04-25 10:47:15.161432
,,2020-04-25 10:47:19.917610
0.07979058027267456,0.1342362016439438,2020-04-25 10:47:28.602271
,,2020-04-25 10:47:33.355111
0.08041821420192719,0.13452807068824768,2020-04-25 10:48:15.972595
,,2020-04-25 10:48:20.709723
0.07737459093332291,0.13406629860401156,2020-04-25 10:48:29.309207
,,2020-04-25 10:48:34.064246
0.0740112990140915,0.13561922311782834,2020-04-25 10:48:42.844882
,,2020-04-25 10:48:47.520629
0.0765109896659851,0.13479971885681152,2020-04-25 10:48:56.189823
,,2020-04-25 10:49:00.945971
0.08260957151651382,0.136336088180542,2020-04-25 10:49:09.622171
,,2020-04-25 10:49:14.348022
0.07949083298444748,0.13640475273132324,2020-04-25 10:49:23.061889
,,2020-04-25 10:49:27.827326
0.0693585716187954,0.12985356152057648,2020-04-25 10:49:36.455837
,,2020-04-25 10:49:41.198345
0.07154884487390517,0.13434450328350067,2020-04-25 10:49:49.949086
,,2020-04-25 10:49:54.706651
0.06538530588150024,0.1352551281452179,2020-04-25 10:50:03.333639
,,2020-04-25 10:50:08.048131
0.06482765376567841,0.1387362778186798,2020-04-25 10:50:16.675234
,,2020-04-25 10:50:21.392489
0.06287591680884361,0.1416155993938446,2020-04-25 10:50:59.877917
,,2020-04-25 10:51:04.620005
0.05928608030080795,0.1430656462907791,2020-04-25 10:51:13.205834
,,2020-04-25 10:51:17.902894
0.045118344575166704,0.1508791744709015,2020-04-25 10:51:26.554367
,,2020-04-25 10:51:31.243716
0.05152689963579178,0.14960451424121854,2020-04-25 10:51:39.812220
,,2020-04-25 10:51:44.586902
0.047960813343524936,0.1445217877626419,2020-04-25 10:51:53.168531
,,2020-04-25 10:51:57.880897
0.043554972112178805,0.1498447060585022,2020-04-25 10:52:06.501373
,,2020-04-25 10:52:11.211009
0.03956582322716713,0.1487007439136505,2020-04-25 10:52:19.900419
,,2020-04-25 10:52:24.600222
0.038431746140122416,0.15248622000217438,2020-04-25 10:52:33.252288
,,2020-04-25 10:52:37.981154
0.035594550520181664,0.15121057629585266,2020-04-25 10:52:46.626668
,,2020-04-25 10:52:51.340886
0.03379344865679741,0.15132682025432587,2020-04-25 10:52:59.888667
