val_loss,train_loss,created_at
0.15563245117664334,0.1847623407840729,2020-04-21 06:56:52.530692
,,2020-04-21 06:56:56.991388
0.1041194498538971,0.12532211244106292,2020-04-21 06:57:03.323884
,,2020-04-21 06:57:07.717703
0.1020740643143654,0.10230406820774078,2020-04-21 06:57:13.519719
,,2020-04-21 06:57:17.947380
0.09773008525371553,0.10531864613294603,2020-04-21 06:57:23.815801
,,2020-04-21 06:57:28.228718
0.0952943190932274,0.09591365605592728,2020-04-21 06:57:33.975360
,,2020-04-21 06:57:38.486137
0.09245897084474564,0.08310210108757017,2020-04-21 06:57:44.300665
,,2020-04-21 06:57:48.690224
0.08874053508043289,0.08446986228227615,2020-04-21 06:57:54.410175
,,2020-04-21 06:57:58.869208
0.0842101201415062,0.0795799434185028,2020-04-21 06:58:07.365309
,,2020-04-21 06:58:12.377624
0.08338674157857895,0.08285708129405975,2020-04-21 06:58:18.206704
,,2020-04-21 06:58:22.729988
0.0821547880768776,0.08123196959495545,2020-04-21 06:58:28.545095
,,2020-04-21 06:58:33.023211
0.08215247839689255,0.0706928513944149,2020-04-21 06:59:05.724897
,,2020-04-21 06:59:11.635083
0.08198745548725128,0.07494005858898163,2020-04-21 06:59:17.473378
,,2020-04-21 06:59:21.880799
0.081548310816288,0.0790738120675087,2020-04-21 06:59:27.693125
,,2020-04-21 06:59:32.180714
0.08103618025779724,0.0756204828619957,2020-04-21 06:59:37.996891
,,2020-04-21 06:59:42.379829
0.07851024717092514,0.0773947149515152,2020-04-21 06:59:48.178531
,,2020-04-21 06:59:52.659453
0.08173186331987381,0.07244684100151062,2020-04-21 06:59:58.413400
,,2020-04-21 07:00:02.851810
0.07836604118347168,0.06905735135078431,2020-04-21 07:00:08.622625
,,2020-04-21 07:00:13.047285
0.07745963335037231,0.0712400496006012,2020-04-21 07:00:18.818347
,,2020-04-21 07:00:23.268205
0.07647012919187546,0.0702020324766636,2020-04-21 07:00:29.033648
,,2020-04-21 07:00:33.509026
0.07570966333150864,0.0810981348156929,2020-04-21 07:00:39.284584
,,2020-04-21 07:00:43.769398
0.07478249818086624,0.07128995358943939,2020-04-21 07:01:15.512117
,,2020-04-21 07:01:20.613871
0.07340969145298004,0.07271783649921418,2020-04-21 07:01:26.351051
,,2020-04-21 07:01:30.809176
0.07598891109228134,0.06524950712919235,2020-04-21 07:01:36.642432
,,2020-04-21 07:01:41.093738
0.0739273875951767,0.06593241915106772,2020-04-21 07:01:46.861308
,,2020-04-21 07:01:51.289890
0.07244813442230225,0.06732404977083206,2020-04-21 07:01:57.117589
,,2020-04-21 07:02:01.515693
0.07385491579771042,0.06535476297140122,2020-04-21 07:02:07.259569
,,2020-04-21 07:02:11.699749
0.0741385966539383,0.07144242227077484,2020-04-21 07:02:17.543984
,,2020-04-21 07:02:21.971604
0.0716850534081459,0.06511710435152054,2020-04-21 07:02:27.781926
,,2020-04-21 07:02:32.180955
0.07093501091003418,0.07127353623509408,2020-04-21 07:02:38.022911
,,2020-04-21 07:02:42.440152
0.07634441554546356,0.07272914722561838,2020-04-21 07:02:48.198192
,,2020-04-21 07:02:52.578927
0.07101736217737198,0.06759669855237008,2020-04-21 07:03:25.121533
,,2020-04-21 07:03:29.650273
0.07365978509187697,0.06256898269057272,2020-04-21 07:03:35.494878
,,2020-04-21 07:03:39.898734
0.07371746748685838,0.06777208894491196,2020-04-21 07:03:45.773524
,,2020-04-21 07:03:50.151925
0.06983225047588347,0.0667557641863823,2020-04-21 07:03:56.071576
,,2020-04-21 07:04:00.503033
0.07315019518136978,0.07086573094129563,2020-04-21 07:04:06.298870
,,2020-04-21 07:04:10.677368
0.07004816085100174,0.07671851366758346,2020-04-21 07:04:16.529598
,,2020-04-21 07:04:20.979304
0.06767521798610687,0.0659079261124134,2020-04-21 07:04:26.801398
,,2020-04-21 07:04:31.257565
0.07022800296545029,0.06763341873884203,2020-04-21 07:04:37.066277
,,2020-04-21 07:04:41.477692
0.07089894264936447,0.06202568039298058,2020-04-21 07:04:47.305016
,,2020-04-21 07:04:51.710959
0.06958706676959991,0.06485427170991898,2020-04-21 07:04:57.583362
,,2020-04-21 07:05:02.000909
0.07177447527647017,0.06405320093035698,2020-04-21 07:05:34.671818
,,2020-04-21 07:05:39.088297
0.06959984451532364,0.07023512050509452,2020-04-21 07:05:44.875486
,,2020-04-21 07:05:49.300055
0.0722290500998497,0.06345209926366806,2020-04-21 07:05:55.071253
,,2020-04-21 07:05:59.527385
0.06939397752285004,0.06562970653176307,2020-04-21 07:06:05.277601
,,2020-04-21 07:06:09.698148
0.06909167766571045,0.06136506646871567,2020-04-21 07:06:15.501502
,,2020-04-21 07:06:19.922744
0.0699068084359169,0.07070575803518295,2020-04-21 07:06:25.732408
,,2020-04-21 07:06:30.198635
0.06858394294977188,0.05974598824977875,2020-04-21 07:06:36.009914
,,2020-04-21 07:06:40.448581
0.07095807790756226,0.0660343550145626,2020-04-21 07:06:46.219510
,,2020-04-21 07:06:50.644275
0.06733471900224686,0.06166207045316696,2020-04-21 07:06:56.402814
,,2020-04-21 07:07:00.809915
0.06780038774013519,0.06322716251015663,2020-04-21 07:07:06.638227
,,2020-04-21 07:07:11.062519
0.0709812268614769,0.06606475263834,2020-04-21 07:07:43.986086
,,2020-04-21 07:07:48.406694
0.06974035501480103,0.0625113695859909,2020-04-21 07:07:54.923207
,,2020-04-21 07:07:59.308124
0.07058799266815187,0.06825890839099884,2020-04-21 07:08:05.156191
,,2020-04-21 07:08:09.588679
0.0686030238866806,0.056867235898971566,2020-04-21 07:08:15.442059
,,2020-04-21 07:08:19.910551
0.06623240560293198,0.06158323884010315,2020-04-21 07:08:25.732999
,,2020-04-21 07:08:30.168340
0.06647393852472305,0.0673537328839302,2020-04-21 07:08:35.922573
,,2020-04-21 07:08:40.333898
0.06793776899576187,0.0654471717774868,2020-04-21 07:08:46.124656
,,2020-04-21 07:08:50.575132
0.06771855056285858,0.07338091060519218,2020-04-21 07:08:56.385370
,,2020-04-21 07:09:00.800216
0.06692308932542801,0.0603918693959713,2020-04-21 07:09:06.606058
,,2020-04-21 07:09:11.039632
0.06598487496376038,0.06701544374227524,2020-04-21 07:09:16.912787
,,2020-04-21 07:09:21.360495
0.06922689825296402,0.06749263182282447,2020-04-21 07:09:55.284858
,,2020-04-21 07:09:59.694056
0.0663287416100502,0.05849732756614685,2020-04-21 07:10:05.534077
,,2020-04-21 07:10:09.934299
0.06688255816698074,0.06374884769320488,2020-04-21 07:10:15.740013
,,2020-04-21 07:10:20.200746
0.06635979562997818,0.06339324489235879,2020-04-21 07:10:26.024745
,,2020-04-21 07:10:30.431156
0.06597419828176497,0.060922054946422576,2020-04-21 07:10:36.232234
,,2020-04-21 07:10:40.683733
0.0727684497833252,0.06165846809744835,2020-04-21 07:10:46.435102
,,2020-04-21 07:10:50.821844
0.06470995396375656,0.06145641207695007,2020-04-21 07:10:56.576603
,,2020-04-21 07:11:01.035491
0.06516189128160478,0.058985126763582224,2020-04-21 07:11:06.878271
,,2020-04-21 07:11:11.364670
0.06511578708887099,0.05587536543607712,2020-04-21 07:11:17.172000
,,2020-04-21 07:11:21.592732
0.0681699812412262,0.06426483988761902,2020-04-21 07:11:27.411874
,,2020-04-21 07:11:31.829104
0.06501594930887222,0.060403378307819375,2020-04-21 07:12:04.847884
,,2020-04-21 07:12:09.247209
0.0662384033203125,0.0579434983432293,2020-04-21 07:12:15.588610
,,2020-04-21 07:12:20.030835
0.07362458854913713,0.0628191277384758,2020-04-21 07:12:25.809712
,,2020-04-21 07:12:30.257190
0.06492354720830917,0.06675372049212455,2020-04-21 07:12:36.060237
,,2020-04-21 07:12:40.482303
0.06759890913963318,0.05680840015411377,2020-04-21 07:12:46.267521
,,2020-04-21 07:12:50.727346
0.06565149873495102,0.06786107718944549,2020-04-21 07:12:56.566826
,,2020-04-21 07:13:01.014899
0.06641148775815964,0.06094150096178055,2020-04-21 07:13:06.838286
,,2020-04-21 07:13:11.291300
0.06708519905805588,0.05856804773211479,2020-04-21 07:13:17.097124
,,2020-04-21 07:13:21.553358
0.0651107206940651,0.06978586092591285,2020-04-21 07:13:27.320464
,,2020-04-21 07:13:31.778696
0.06955493241548537,0.06349469870328903,2020-04-21 07:13:37.646559
,,2020-04-21 07:13:42.070543
