train_loss,val_loss,created_at
0.183811079710722,0.08058486878871918,2020-04-25 08:48:04.244224
,,2020-04-25 08:48:09.280737
0.07383227720856668,0.06533145159482956,2020-04-25 08:48:14.650255
,,2020-04-25 08:48:18.873791
0.07084625400602818,0.06701450049877168,2020-04-25 08:48:24.217214
,,2020-04-25 08:48:28.482705
0.07144273351877928,0.07102827727794647,2020-04-25 08:48:33.793815
,,2020-04-25 08:48:38.015946
0.0511957248672843,0.06577852368354797,2020-04-25 08:48:43.397874
,,2020-04-25 08:48:47.645638
0.0520752826705575,0.06354623287916182,2020-04-25 08:48:53.052094
,,2020-04-25 08:48:57.302429
0.043523868545889854,0.06380125135183334,2020-04-25 08:49:02.656855
,,2020-04-25 08:49:06.893224
0.04211385361850262,0.06392084062099458,2020-04-25 08:49:12.269352
,,2020-04-25 08:49:16.511185
0.03880328265950084,0.06430278718471527,2020-04-25 08:49:21.902914
,,2020-04-25 08:49:26.122707
0.03092722920700908,0.06405717879533768,2020-04-25 08:49:43.210023
