1.2669577598571777,1.0512144565582275
0.9521478017171224,0.7683752775192261
0.40133800192011726,0.17999499291181564
0.10066293179988861,0.05188492499291897
0.038777950323290296,0.04885299317538738
0.033709023354782,0.03170935995876789
0.02385536664062076,0.019817075692117214
0.018877842980954383,0.018671300262212753
0.0183768208242125,0.015879204962402582
0.018093146797683504,0.017498601227998734
0.01999934535059664,0.022153486497700214
0.020254395281275112,0.019880250096321106
0.018288589807020292,0.018114961683750153
0.017372956706417933,0.017600380815565586
0.016648383397195075,0.016034243628382683
0.016401958962281544,0.017479089088737965
0.01676202979352739,0.016977589577436447
0.016961474178565875,0.016583065036684275
0.01723737000591225,0.016933484934270382
0.017632815572950575,0.016030938364565372
0.01734347041282389,0.015907746739685535
0.017292503267526627,0.018136327154934406
0.01705952775147226,0.01660084631294012
0.01665840670466423,0.016419891268014908
0.01661054893500275,0.016610444523394108
0.01695244883497556,0.01690404675900936
0.01719810027215216,0.01826991979032755
0.018028080670369998,0.015944162383675575
0.01728058647778299,0.017040899954736233
0.01720833530028661,0.01577886240556836
0.017102295222381752,0.018335403874516487
0.01703843619260523,0.016927875112742186
0.017595021468069818,0.01735879946500063
0.017536181749569044,0.017018468119204044
0.0170971660150422,0.016650480218231678
0.016828672546479437,0.01754685677587986
0.016813702881336212,0.016300679184496403
0.017082540111409292,0.016277995891869068
0.016779980932672817,0.01647660043090582
0.016728674785958395,0.015101983211934566
0.016731015510029264,0.0180892925709486
0.017581364553835657,0.018563788384199142
0.017269533231026597,0.016065609641373158
0.017152286652061675,0.016668010503053665
0.016884206276800897,0.016713548451662064
0.016978377890255716,0.017063183709979057
0.016732108882731862,0.017495708540081978
0.017838735340370074,0.017581751570105553
0.017334800213575363,0.017874406650662422
0.017393787081042927,0.017572890035808086
0.017394466118680105,0.016929362900555134
0.016929912484354444,0.015422193799167871
0.017147938410441082,0.017063112929463387
0.0183871750616365,0.015875436831265688
0.0174483224335644,0.016176280565559864
0.01704775666197141,0.016755545511841774
0.016573302861717012,0.016252043657004833
0.01677099160022206,0.01715464610606432
0.01726189400586817,0.018814056180417538
0.017533487536840968,0.016472328454256058
0.017107908924420673,0.01627170853316784
